,,,,,,,,,,,,
COUNTRY_NAME,ONBOARDING_AREA,CITY,DRIVER_ID,ORDERS_DELIVERED_CUMULATIVE,RIDER_ADMIN_STATUS_NOTE,CUR_ADMIN_STATUS,STATUS_DATE,ONBOARDING_AT_DATE,CREATED_IN_RIDER_ADMIN_AT_DATE,DAYS_SINCE_ONBOARDING,DAYS_SINCE_ONBOARD_STATUS_CHANGE,VEHICLE_TYPE
UK,Exeter,Exeter,960608,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,London,960609,3,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,London,960609,351,null,DISABLED,2025-03-04,2025-01-13,2025-01-13,109,50,BI
UK,Exeter,London,960609,351,8e,DISABLED,2025-03-05,2025-01-13,2025-01-13,109,51,BI
UK,Exeter,London,960609,358,null,APPROVED,2025-03-08,2025-01-13,2025-01-13,109,54,BI
UK,Exeter,Exeter,960610,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,Exeter,960611,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,Exeter,960612,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,Exeter,960613,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,Exeter,960614,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Exeter,Worthing,960615,5,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Exeter,Exeter,960616,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Exeter,Glasgow,960617,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,London,960618,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,Glasgow,960619,8,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Exeter,Exeter,960620,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,Exeter,960621,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,Exeter,960622,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,Exeter,960622,25,Conditional onboarding grace period expired,DISABLED,2025-01-26,2025-01-13,2025-01-13,109,13,BI
UK,Exeter,Exeter,960623,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,Exeter,960624,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,Exeter,960625,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Exeter,Exeter,960626,5,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Exeter,Exeter,960627,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Brighton,Brighton,960628,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Brighton,Brighton,960629,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,SC
UK,Brighton,Brighton,960631,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Leeds,Leeds,960632,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Leeds,Leeds,960633,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Leeds,Leeds,960634,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Leeds,Leeds,960635,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Leeds,Leeds,960636,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Leeds,Leeds,960637,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Leeds,London,960638,1,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Leeds,Leeds,960639,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Leeds,Leeds,960639,null,Expired module,DISABLED,2025-02-21,2025-01-13,2025-01-13,109,39,BI
UK,Leeds,Leeds,960640,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Leeds,Leeds,960641,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Leeds,Leeds,960642,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Leeds,Leeds,960643,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Leeds,Leeds,960644,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Leeds,Leeds,960645,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Leeds,Leeds,960646,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Leeds,Leeds,960647,14,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Leeds,Leeds,960648,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Leeds,Leeds,960649,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Chesterfield,Chesterfield,960650,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Chesterfield,Chesterfield,960652,3,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Billericay,London,960653,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Glasgow,Glasgow,960654,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Glasgow,Glasgow,960655,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Glasgow,Glasgow,960656,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Glasgow,Glasgow,960657,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Glasgow,Glasgow,960660,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Glasgow,Glasgow,960661,1,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Glasgow,Glasgow,960668,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Glasgow,Glasgow,960670,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Godalming,London,960671,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Glasgow,Glasgow,960672,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Glasgow,Glasgow,960676,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,960678,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Brighton,Brighton,960681,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Aberdeen,Aberdeen,960682,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960683,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,960684,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960685,3,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Manchester,Manchester,960686,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,960686,401,Expired module,DISABLED,2025-03-12,2025-01-13,2025-01-13,109,58,EB
UK,Manchester,Manchester,960686,408,null,APPROVED,2025-04-22,2025-01-13,2025-01-13,109,99,EB
UK,Manchester,Manchester,960688,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960689,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960690,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,960691,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,960692,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,960693,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960694,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Plymouth,960698,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,London - Ruislip,London,960706,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,SC
UK,London - Ruislip,London,960708,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Brighton,Brighton,960709,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960710,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960710,null,Expired module,DISABLED,2025-02-12,2025-01-13,2025-01-13,109,30,BI
UK,Manchester,Manchester,960710,null,Completed compliance check,APPROVED,2025-02-17,2025-01-13,2025-01-13,109,35,BI
UK,Manchester,Manchester,960710,null,null,APPROVED,2025-02-22,2025-01-13,2025-01-13,109,40,BI
UK,Brighton,Brighton,960711,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Ruislip,London,960712,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960714,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Peacehaven,Brighton,960715,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Ruislip,London,960716,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Mansfield,Mansfield,960717,4,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Newcastle,Newcastle,960719,13,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Newcastle,Newcastle,960720,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Newcastle,Newcastle,960720,7,Conditional onboarding grace period expired,DISABLED,2025-01-31,2025-01-13,2025-01-13,109,18,MV
UK,Newcastle,Newcastle,960721,16,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Newcastle,Newcastle,960721,163,Conditional onboarding grace period expired,DISABLED,2025-01-31,2025-01-13,2025-01-13,109,18,EB
UK,Newcastle,Newcastle,960721,181,null,APPROVED,2025-02-14,2025-01-13,2025-01-13,109,32,EB
UK,Southampton,Southampton,960727,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester - Wilmslow,Manchester,960728,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Southampton,Southampton,960729,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Southampton,London,960730,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Southampton,Southampton,960731,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Newbury,Newbury,960732,9,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Newbury,Newbury,960732,172,Conditional onboarding grace period expired,DISABLED,2025-01-27,2025-01-13,2025-01-13,109,14,BI
UK,Newbury,Newbury,960732,172,null,APPROVED,2025-02-04,2025-01-13,2025-01-13,109,22,BI
UK,Southampton,Southampton,960734,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Southampton,Southampton,960737,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Witham,Birmingham,960739,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Stockport,Manchester,960740,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Stockport,Manchester,960741,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Brighton,Brighton,960742,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Cardiff,Cardiff,960746,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Cardiff,Cardiff,960746,26,Expired module,DISABLED,2025-02-19,2025-01-13,2025-01-13,109,37,MV
UK,Cardiff,Cardiff,960747,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Cardiff,Cardiff,960748,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Cardiff,Cardiff,960748,7,Expired module,DISABLED,2025-02-19,2025-01-13,2025-01-13,109,37,BI
UK,Cardiff,Cardiff,960748,7,null,APPROVED,2025-02-28,2025-01-13,2025-01-13,109,46,BI
UK,Cardiff,Cardiff,960749,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Cardiff,Cardiff,960750,5,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,960772,4,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,960773,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,960774,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,960775,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,960776,2,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,960776,367,Expired module,DISABLED,2025-02-15,2025-01-13,2025-01-13,109,33,EB
UK,"London - Wandsworth, Kingston & Merton",London,960777,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,"London - Wandsworth, Kingston & Merton",London,960777,321,null,APPROVED,2025-02-19,2025-01-13,2025-01-13,109,37,EB
UK,"London - Wandsworth, Kingston & Merton",London,960778,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,960779,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Redbridge & Waltham Forest,London,960780,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Redbridge & Waltham Forest,London,960781,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,London - Redbridge & Waltham Forest,London,960782,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,"London - Wandsworth, Kingston & Merton",London,960783,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,SC
UK,"London - Wandsworth, Kingston & Merton",London,960784,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Redbridge & Waltham Forest,London,960785,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,London - Redbridge & Waltham Forest,London,960786,4,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,London - Richmond & Hounslow,London,960787,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,London - Richmond & Hounslow,London,960788,1,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,SC
UK,London - Richmond & Hounslow,London,960789,3,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Redbridge & Waltham Forest,London,960790,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,SC
UK,London - Richmond & Hounslow,London,960791,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Richmond & Hounslow,London,960791,24,Conditional onboarding grace period expired,DISABLED,2025-01-26,2025-01-13,2025-01-13,109,13,BI
UK,London - Richmond & Hounslow,London,960791,24,null,APPROVED,2025-03-13,2025-01-13,2025-01-13,109,59,BI
UK,London - Richmond & Hounslow,London,960791,163,null,DISABLED,2025-04-09,2025-01-13,2025-01-13,109,86,BI
UK,London - Richmond & Hounslow,London,960791,163,Expired module,DISABLED,2025-04-10,2025-01-13,2025-01-13,109,87,BI
UK,London - Richmond & Hounslow,London,960791,163,null,APPROVED,2025-04-11,2025-01-13,2025-01-13,109,88,BI
UK,London - Redbridge & Waltham Forest,London,960792,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Richmond & Hounslow,London,960793,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Richmond & Hounslow,London,960794,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,London - Redbridge & Waltham Forest,London,960795,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,SC
UK,London - Richmond & Hounslow,London,960796,9,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,London - Richmond & Hounslow,London,960797,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Richmond & Hounslow,London,960798,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Richmond & Hounslow,London,960798,null,Expired module,DISABLED,2025-03-01,2025-01-13,2025-01-13,109,47,BI
UK,Norwich,Norwich,960799,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,London - Richmond & Hounslow,London,960800,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Norwich,Norwich,960803,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,"London - Hammersmith, Fulham and Ealing",London,960804,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,"London - Hammersmith, Fulham and Ealing",London,960805,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,"London - Hammersmith, Fulham and Ealing",London,960806,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,"London - Hammersmith, Fulham and Ealing",London,960806,null,Conditional onboarding grace period expired,DISABLED,2025-01-24,2025-01-13,2025-01-13,109,11,BI
UK,"London - Hammersmith, Fulham and Ealing",London,960806,null,null,APPROVED,2025-02-10,2025-01-13,2025-01-13,109,28,BI
UK,"London - Hammersmith, Fulham and Ealing",London,960807,6,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,"London - Hammersmith, Fulham and Ealing",London,960808,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,"London - Hammersmith, Fulham and Ealing",London,960809,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,"London - Hammersmith, Fulham and Ealing",London,960809,101,Conditional onboarding grace period expired,DISABLED,2025-01-31,2025-01-13,2025-01-13,109,18,EB
UK,"London - Hammersmith, Fulham and Ealing",London,960810,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Colchester,Colchester,960811,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,"London - Hammersmith, Fulham and Ealing",London,960812,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,"London - Hammersmith, Fulham and Ealing",London,960813,6,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,"London - Hammersmith, Fulham and Ealing",London,960813,60,Conditional onboarding grace period expired,DISABLED,2025-01-23,2025-01-13,2025-01-13,109,10,BI
UK,"London - Hammersmith, Fulham and Ealing",London,960813,72,null,APPROVED,2025-01-29,2025-01-13,2025-01-13,109,16,BI
UK,London - Greenwich & Bromley,London,960814,3,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Greenwich & Bromley,London,960814,31,Expired module,DISABLED,2025-03-19,2025-01-13,2025-01-13,109,65,BI
UK,London - Greenwich & Bromley,London,960814,31,null,APPROVED,2025-04-01,2025-01-13,2025-01-13,109,78,BI
UK,London - Greenwich & Bromley,Manchester,960815,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,London - Greenwich & Bromley,London,960816,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Greenwich & Bromley,London,960816,5,Expired module,DISABLED,2025-02-19,2025-01-13,2025-01-13,109,37,BI
UK,London - Greenwich & Bromley,London,960816,5,null,APPROVED,2025-02-23,2025-01-13,2025-01-13,109,41,BI
UK,"London - Hammersmith, Fulham and Ealing",London,960817,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Greenwich & Bromley,London,960818,5,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,SC
UK,London - Greenwich & Bromley,London,960819,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,London - Greenwich & Bromley,London,960820,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,London - Greenwich & Bromley,London,960821,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,"London - Camden, Hackney & Islington",London,960822,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,"London - Camden, Hackney & Islington",London,960823,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Colchester,Colchester,960824,11,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Colchester,Colchester,960825,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Crewe,Crewe,960827,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,London - Enfield & Barnet,London,960837,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960839,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960840,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester - Altrincham & Sale,Manchester,960842,1,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester - Altrincham & Sale,Manchester,960843,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester - Altrincham & Sale,Manchester,960844,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960868,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960869,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,960870,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960871,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960891,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960892,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,960899,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960906,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,960907,3,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,960908,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Manchester,Manchester,960909,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,960909,null,Conditional onboarding grace period expired,DISABLED,2025-01-26,2025-01-13,2025-01-13,109,13,EB
UK,Manchester,Manchester,960911,8,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Manchester,Manchester,960911,38,Conditional onboarding grace period expired,DISABLED,2025-01-25,2025-01-13,2025-01-13,109,12,MV
UK,Manchester,Manchester,960911,38,null,APPROVED,2025-01-31,2025-01-13,2025-01-13,109,18,MV
UK,Manchester,Manchester,960912,2,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960913,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,960914,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,SC
UK,Manchester,Manchester,960914,null,null,APPROVED,2025-02-12,2025-01-13,2025-01-13,109,30,SC
UK,Norwich,Norwich,960918,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Norwich,Norwich,960923,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Southampton,Southampton,960924,2,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Reading,Reading,960931,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Southampton,Fareham,960933,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Reading,Reading,960934,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Southampton,Southampton,960937,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Reading,Reading,960938,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Reading,Reading,960939,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Southampton,Southampton,960940,2,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Southampton,Southampton,960940,1003,Expired module,DISABLED,2025-04-14,2025-01-13,2025-01-13,109,91,BI
UK,Reading,Reading,960941,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Reading,Reading,960941,null,Expired module,DISABLED,2025-03-01,2025-01-13,2025-01-13,109,47,BI
UK,Reading,Reading,960941,null,compliance_case_update:in_service,APPROVED,2025-03-04,2025-01-13,2025-01-13,109,50,BI
UK,Reading,Reading,960941,null,Expired RTW,DISABLED,2025-04-04,2025-01-13,2025-01-13,109,81,BI
UK,Southampton,Southampton,960942,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Nottingham,Nottingham,960944,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Nottingham,Nottingham,960945,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Nottingham,Nottingham,960949,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Southampton,Southampton,960955,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Southampton,Southampton,960958,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Southampton,Southampton,960958,null,Conditional onboarding grace period expired,DISABLED,2025-01-18,2025-01-13,2025-01-13,109,5,BI
UK,Southampton,Southampton,960958,4,null,APPROVED,2025-02-14,2025-01-13,2025-01-13,109,32,BI
UK,Manchester,Manchester,961011,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Manchester,Manchester,961011,112,Conditional onboarding grace period expired,DISABLED,2025-02-02,2025-01-13,2025-01-13,109,20,BI
UK,Manchester,Manchester,961011,112,null,APPROVED,2025-03-11,2025-01-13,2025-01-13,109,57,BI
UK,Northampton,Northampton,961012,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,SC
UK,Northampton,Northampton,961012,99,Expired module,DISABLED,2025-02-12,2025-01-13,2025-01-13,109,30,SC
UK,Northampton,Northampton,961012,99,null,APPROVED,2025-03-20,2025-01-13,2025-01-13,109,66,SC
UK,Northampton,Northampton,961013,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Northampton,Northampton,961017,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,London - Enfield & Barnet,London,961032,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Northampton,Northampton,961035,2,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Swansea,Swansea,961045,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Swansea,Swansea,961049,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,EB
UK,Manchester,Manchester,961051,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Swansea,Swansea,961055,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Worcester,Worcester,961056,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Manchester,Manchester,961057,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Leeds,Leeds,961058,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,BI
UK,Leeds,Leeds,961059,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
UK,Leeds,Leeds,961060,null,null,null,2025-01-13,2025-01-13,2025-01-13,109,0,MV
